row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,latest_transfer_id_before_valuation,latest_transfer_date_before_valuation,latest_transfer_type_before_valuation,contract_until_date,contract_days_remaining,contract_years_remaining,contract_expiring_within_1y,contract_expiring_within_2y,contract_missing,days_since_last_transfer,last_transfer_market_value_eur,last_transfer_fee_eur,last_transfer_fee_text,last_transfer_was_loan,last_transfer_was_free,transfer_count_before_valuation,loan_count_before_valuation
132098_23/24_Bayern_Munich_de_Bundesliga_5331,132098,23/24,Bayern Munich,de Bundesliga,2024-06-30,4578228,2023-08-12,STANDARD,2027-06-30,1095,2.9979,0,0,0,323,90000000,95000000,95.00,0,0,15,8
324804_23/24_Torino_it_Serie_A_5332,324804,23/24,Torino,it Serie A,2024-06-30,4864406,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,2500000,,,1,0,17,10
324804_23/24_Montpellier_fr_Ligue_1_5333,324804,23/24,Montpellier,fr Ligue 1,2024-06-30,4864406,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,2500000,,,1,0,17,10
232320_23/24_Stuttgart_de_Bundesliga_5334,232320,23/24,Stuttgart,de Bundesliga,2024-06-30,2476298,2019-07-01,STANDARD,2028-06-30,1461,4.0,0,0,0,1826,1000000,800000,800.00,0,0,7,0
810093_23/24_Lorient_fr_Ligue_1_5335,810093,23/24,Lorient,fr Ligue 1,2024-06-30,4252842,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,4000000,,,1,0,6,2
286596_23/24_Darmstadt_98_de_Bundesliga_5336,286596,23/24,Darmstadt 98,de Bundesliga,2024-06-30,3347128,2021-07-01,STANDARD,2024-06-30,0,0.0,1,1,0,1095,700000,,Free Transfer,0,1,8,0
205006_23/24_Roma_it_Serie_A_5337,205006,23/24,Roma,it Serie A,2024-06-30,2595559,2020-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,1461,3200000,,,1,0,6,2
298635_23/24_Salernitana_it_Serie_A_5338,298635,23/24,Salernitana,it Serie A,2024-06-30,3986191,2022-08-02,STANDARD,2026-06-30,730,1.9986,0,1,0,698,1500000,300000,300.00,0,0,14,10
816308_23/24_Lorient_fr_Ligue_1_5339,816308,23/24,Lorient,fr Ligue 1,2024-06-30,4842317,2024-01-23,STANDARD,2028-06-30,1461,4.0,0,0,0,159,500000,2400000,2.40,0,0,5,0
545332_23/24_Union_Berlin_de_Bundesliga_5340,545332,23/24,Union Berlin,de Bundesliga,2024-06-30,4433980,2023-07-01,STANDARD,,,,,,1,365,2700000,2700000,2.70,0,0,9,4
823486_23/24_Fiorentina_it_Serie_A_5341,823486,23/24,Fiorentina,it Serie A,2024-06-30,4596607,2023-07-01,STANDARD,2028-06-30,1461,4.0,0,0,0,365,800000,,-,0,0,5,2
364135_23/24_Juventus_it_Serie_A_5342,364135,23/24,Juventus,it Serie A,2024-06-30,4103446,2023-07-01,STANDARD,2025-06-30,365,0.9993,1,1,0,365,18000000,30000000,30.00,0,0,14,6
118534_23/24_Everton_eng_Premier_League_5343,118534,23/24,Everton,eng Premier League,2024-06-30,1820728,2017-07-03,STANDARD,2027-06-30,1095,2.9979,0,0,0,2554,18000000,28500000,28.50,0,0,11,8
855014_23/24_Toulouse_fr_Ligue_1_5344,855014,23/24,Toulouse,fr Ligue 1,2024-06-30,4006793,2022-07-01,STANDARD,2025-06-30,365,0.9993,1,1,0,730,,,-,0,0,1,0
667967_23/24_Le_Havre_fr_Ligue_1_5345,667967,23/24,Le Havre,fr Ligue 1,2024-06-30,4003404,2022-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,730,50000,,-,0,0,6,0
228948_23/24_West_Ham_United_eng_Premier_League_5346,228948,23/24,West Ham United,eng Premier League,2024-06-30,4802119,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,0,10000000,,,1,0,10,2
228948_23/24_Monaco_fr_Ligue_1_5347,228948,23/24,Monaco,fr Ligue 1,2024-06-30,4802119,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,0,10000000,,,1,0,10,2
669000_23/24_Clermont_Foot_fr_Ligue_1_5348,669000,23/24,Clermont Foot,fr Ligue 1,2024-06-30,4477098,2023-07-04,STANDARD,2027-06-30,1095,2.9979,0,0,0,362,650000,1200000,1.20,0,0,5,2
302215_23/24_Werder_Bremen_de_Bundesliga_5349,302215,23/24,Werder Bremen,de Bundesliga,2024-06-30,4429143,2023-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,365,12000000,,Free Transfer,0,1,6,0
342039_23/24_Freiburg_de_Bundesliga_5350,342039,23/24,Freiburg,de Bundesliga,2024-06-30,2869846,2020-07-01,STANDARD,2024-06-30,0,0.0,1,1,0,1460,450000,,-,0,0,5,0
480116_23/24_Bournemouth_eng_Premier_League_5351,480116,23/24,Bournemouth,eng Premier League,2024-06-30,2479737,2019-07-01,STANDARD,2024-06-30,0,0.0,1,1,0,1826,9000000,14800000,14.80,0,0,2,0
42072_23/24_Darmstadt_98_de_Bundesliga_5352,42072,23/24,Darmstadt 98,de Bundesliga,2024-06-30,1826231,2017-07-07,STANDARD,2025-06-30,365,0.9993,1,1,0,2550,800000,750000,750.00,0,0,12,0
730861_23/24_Bournemouth_eng_Premier_League_5353,730861,23/24,Bournemouth,eng Premier League,2024-06-30,4518688,2023-07-20,STANDARD,2028-06-30,1461,4.0,0,0,0,346,15000000,20470000,20.47,0,0,10,0
405686_23/24_Reims_fr_Ligue_1_5354,405686,23/24,Reims,fr Ligue 1,2024-06-30,4521757,2023-07-21,STANDARD,2027-06-30,1095,2.9979,0,0,0,345,1400000,1900000,1.90,0,0,12,6
103565_23/24_Montpellier_fr_Ligue_1_5355,103565,23/24,Montpellier,fr Ligue 1,2024-06-30,3879014,2022-07-01,STANDARD,2025-06-30,365,0.9993,1,1,0,730,4000000,,Free Transfer,0,1,11,2
124410_23/24_Union_Berlin_de_Bundesliga_5356,124410,23/24,Union Berlin,de Bundesliga,2024-06-30,3344298,2021-07-01,STANDARD,,,,,,1,1095,5000000,,Free Transfer,0,1,8,0
763079_23/24_Lens_fr_Ligue_1_5357,763079,23/24,Lens,fr Ligue 1,2024-06-30,4529024,2023-07-24,STANDARD,2027-06-30,1095,2.9979,0,0,0,342,400000,450000,450.00,0,0,2,0
384553_23/24_Köln_de_Bundesliga_5358,384553,23/24,Köln,de Bundesliga,2024-06-30,3852455,2022-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,730,4500000,2000000,2.00,0,0,9,2
161056_23/24_Bayern_Munich_de_Bundesliga_5359,161056,23/24,Bayern Munich,de Bundesliga,2024-06-30,1166765,2015-07-02,STANDARD,2029-06-30,1826,4.9993,0,0,0,3286,5000000,8500000,8.50,0,0,6,0
425918_23/24_Arsenal_eng_Premier_League_5360,425918,23/24,Arsenal,eng Premier League,2024-06-30,4239045,2023-01-23,STANDARD,2028-06-30,1461,4.0,0,0,0,524,8000000,19500000,19.50,0,0,8,0
346849_23/24_Darmstadt_98_de_Bundesliga_5361,346849,23/24,Darmstadt 98,de Bundesliga,2024-06-30,4513127,2023-07-18,STANDARD,2027-06-30,1095,2.9979,0,0,0,348,2200000,2300000,2.30,0,0,9,2
193033_23/24_Heidenheim_de_Bundesliga_5362,193033,23/24,Heidenheim,de Bundesliga,2024-06-30,3401404,2021-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,1095,3000000,3500000,3.50,0,0,12,4
215599_23/24_RB_Leipzig_de_Bundesliga_5363,215599,23/24,RB Leipzig,de Bundesliga,2024-06-30,1116031,2014-08-22,STANDARD,2028-06-30,1461,4.0,0,0,0,3600,350000,1000000,1.00,0,0,6,0
330659_23/24_Bournemouth_eng_Premier_League_5364,330659,23/24,Bournemouth,eng Premier League,2024-06-30,4452547,2023-07-01,STANDARD,2028-06-30,1461,4.0,0,0,0,365,14000000,10800000,10.80,0,0,12,6
429874_23/24_Eintracht_Frankfurt_de_Bundesliga_5365,429874,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,4429566,2023-07-01,STANDARD,2028-06-30,1461,4.0,0,0,0,365,8000000,5000000,5.00,0,0,9,2
94201_23/24_Union_Berlin_de_Bundesliga_5366,94201,23/24,Union Berlin,de Bundesliga,2024-06-30,2915096,2020-08-04,STANDARD,2024-06-30,0,0.0,1,1,0,1426,6500000,,Free Transfer,0,1,7,0
328784_23/24_Eintracht_Frankfurt_de_Bundesliga_5367,328784,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,4484009,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2024-06-30,0,0.0,1,1,0,0,18000000,,,1,0,12,2
118847_23/24_Mainz_05_de_Bundesliga_5368,118847,23/24,Mainz 05,de Bundesliga,2024-06-30,3846955,2022-07-01,STANDARD,2028-06-30,1461,4.0,0,0,0,730,5000000,1500000,1.50,0,0,11,4
16132_23/24_Atlético_Madrid_es_La_Liga_5369,16132,23/24,Atlético Madrid,es La Liga,2024-06-30,1903152,2017-09-04,STANDARD,,,,,,1,2491,,,-,0,0,19,4
94005_23/24_Atalanta_it_Serie_A_5370,94005,23/24,Atalanta,it Serie A,2024-06-30,4483393,2023-07-06,STANDARD,2026-06-30,730,1.9986,0,1,0,360,8000000,,Free Transfer,0,1,11,2
745461_23/24_Burnley_eng_Premier_League_5371,745461,23/24,Burnley,eng Premier League,2024-06-30,4531026,2023-07-25,STANDARD,2029-06-30,1826,4.9993,0,0,0,341,1000000,3000000,3.00,0,0,4,0
487969_23/24_Paris_Saint-Germain_fr_Ligue_1_5372,487969,23/24,Paris Saint-Germain,fr Ligue 1,2024-06-30,4625100,2023-09-01,STANDARD,2028-06-30,1461,4.0,0,0,0,303,80000000,95000000,95.00,0,0,7,2
487969_23/24_Eintracht_Frankfurt_de_Bundesliga_5373,487969,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,4625100,2023-09-01,STANDARD,2028-06-30,1461,4.0,0,0,0,303,80000000,95000000,95.00,0,0,7,2
357119_23/24_Liverpool_eng_Premier_League_5374,357119,23/24,Liverpool,eng Premier League,2024-06-30,3380058,2021-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,1095,35000000,40000000,40.00,0,0,5,0
127189_23/24_Marseille_fr_Ligue_1_5375,127189,23/24,Marseille,fr Ligue 1,2024-06-30,4466595,2023-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,365,14000000,8000000,8.00,0,0,12,2
1178474_23/24_Reims_fr_Ligue_1_5376,1178474,23/24,Reims,fr Ligue 1,2024-06-30,4628114,2023-07-26,STANDARD,,,,,,1,340,,,?,0,0,1,0
490223_23/24_Almería_es_La_Liga_5377,490223,23/24,Almería,es La Liga,2024-06-30,4588120,2023-08-16,STANDARD,2028-06-30,1461,4.0,0,0,0,319,4000000,7500000,7.50,0,0,6,2
490223_23/24_Lorient_fr_Ligue_1_5378,490223,23/24,Lorient,fr Ligue 1,2024-06-30,4588120,2023-08-16,STANDARD,2028-06-30,1461,4.0,0,0,0,319,4000000,7500000,7.50,0,0,6,2
624690_23/24_Gladbach_de_Bundesliga_5379,624690,23/24,Gladbach,de Bundesliga,2024-06-30,3214569,2021-06-30,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,1096,7000000,,,1,0,7,2
413403_23/24_Aston_Villa_eng_Premier_League_5380,413403,23/24,Aston Villa,eng Premier League,2024-06-30,2549610,2019-07-11,STANDARD,2028-06-30,1461,4.0,0,0,0,1816,3500000,13300000,13.30,0,0,3,0
360518_23/24_Atalanta_it_Serie_A_5381,360518,23/24,Atalanta,it Serie A,2024-06-30,3526930,2021-08-30,STANDARD,2027-06-30,1095,2.9979,0,0,0,1035,16500000,17900000,17.90,0,0,5,0
644771_23/24_Leverkusen_de_Bundesliga_5382,644771,23/24,Leverkusen,de Bundesliga,2024-06-30,3455085,2021-07-22,STANDARD,2026-06-30,730,1.9986,0,1,0,1074,13000000,23000000,23.00,0,0,3,0
161011_23/24_Juventus_it_Serie_A_5383,161011,23/24,Juventus,it Serie A,2024-06-30,4007624,2022-08-12,STANDARD,2026-06-30,730,1.9986,0,1,0,688,24000000,14700000,14.70,0,0,8,2
337725_23/24_Fiorentina_it_Serie_A_5384,337725,23/24,Fiorentina,it Serie A,2024-06-30,3511591,2022-06-30,RETURNED_FROM_PREVIOUS_LOAN,2027-06-30,1095,2.9979,0,0,0,731,9000000,,,1,0,14,10
277635_23/24_Cádiz_es_La_Liga_5385,277635,23/24,Cádiz,es La Liga,2024-06-30,4625082,2023-09-01,STANDARD,2026-06-30,730,1.9986,0,1,0,303,4500000,2500000,2.50,0,0,13,8
481513_23/24_Metz_fr_Ligue_1_5386,481513,23/24,Metz,fr Ligue 1,2024-06-30,4011203,2022-08-12,STANDARD,2026-06-30,730,1.9986,0,1,0,688,1500000,600000,600.00,0,0,7,4
910176_23/24_Reims_fr_Ligue_1_5387,910176,23/24,Reims,fr Ligue 1,2024-06-30,4620367,2024-01-24,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,158,600000,,,1,0,5,2
411975_23/24_Barcelona_es_La_Liga_5388,411975,23/24,Barcelona,es La Liga,2024-06-30,3976185,2022-07-28,STANDARD,2030-06-30,2191,5.9986,0,0,0,703,60000000,50000000,50.00,0,0,4,0
66934_23/24_Nottingham_Forest_eng_Premier_League_5389,66934,23/24,Nottingham Forest,eng Premier League,2024-06-30,4012548,2022-08-13,STANDARD,2024-06-30,0,0.0,1,1,0,687,4000000,,Free Transfer,0,1,8,2
51471_23/24_Manchester_City_eng_Premier_League_5390,51471,23/24,Manchester City,eng Premier League,2024-06-30,4459299,2023-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,365,38000000,29100000,29.10,0,0,10,2
208167_23/24_Werder_Bremen_de_Bundesliga_5391,208167,23/24,Werder Bremen,de Bundesliga,2024-06-30,4406686,2023-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,365,3500000,,Free Transfer,0,1,9,4
184528_23/24_Newcastle_United_eng_Premier_League_5392,184528,23/24,Newcastle United,eng Premier League,2024-06-30,2596523,2019-08-08,STANDARD,2026-06-30,730,1.9986,0,1,0,1788,2500000,5400000,5.40,0,0,8,2
337333_23/24_Union_Berlin_de_Bundesliga_5393,337333,23/24,Union Berlin,de Bundesliga,2024-06-30,4420169,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2024-06-30,0,0.0,1,1,0,0,5000000,,,1,0,14,6
46580_23/24_Hoffenheim_de_Bundesliga_5394,46580,23/24,Hoffenheim,de Bundesliga,2024-06-30,1489759,2016-07-01,STANDARD,,,,,,1,2921,7500000,11000000,11.00,0,0,10,4
82097_23/24_Gladbach_de_Bundesliga_5395,82097,23/24,Gladbach,de Bundesliga,2024-06-30,1499922,2016-07-01,STANDARD,2025-06-30,365,0.9993,1,1,0,2921,12000000,15000000,15.00,0,0,10,4
405687_23/24_Mainz_05_de_Bundesliga_5396,405687,23/24,Mainz 05,de Bundesliga,2024-06-30,4503069,2023-07-14,STANDARD,2027-06-30,1095,2.9979,0,0,0,352,7000000,5000000,5.00,0,0,9,4
369684_23/24_Roma_it_Serie_A_5397,369684,23/24,Roma,it Serie A,2024-06-30,4503777,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2027-06-30,1095,2.9979,0,0,0,0,10000000,,,1,0,7,2
23492_23/24_Udinese_it_Serie_A_5398,23492,23/24,Udinese,it Serie A,2024-06-30,2990740,2020-07-31,STANDARD,,,,,,1,1430,,,-,0,0,7,0
31909_23/24_Real_Madrid_es_La_Liga_5399,31909,23/24,Real Madrid,es La Liga,2024-06-30,1088039,2014-07-17,STANDARD,2024-06-30,0,0.0,1,1,0,3636,42000000,25000000,25.00,0,0,7,2
434433_23/24_Lecce_it_Serie_A_5400,434433,23/24,Lecce,it Serie A,2024-06-30,4592809,2023-08-18,STANDARD,2027-06-30,1095,2.9979,0,0,0,317,2200000,8150000,8.15,0,0,8,4
93604_23/24_Freiburg_de_Bundesliga_5401,93604,23/24,Freiburg,de Bundesliga,2024-06-30,1241604,2015-07-01,STANDARD,,,,,,1,3287,700000,,Free Transfer,0,1,7,0
405398_23/24_Real_Sociedad_es_La_Liga_5402,405398,23/24,Real Sociedad,es La Liga,2024-06-30,3953262,2022-07-19,STANDARD,2029-06-30,1826,4.9993,0,0,0,712,7500000,6500000,6.50,0,0,15,10
543499_23/24_West_Ham_United_eng_Premier_League_5403,543499,23/24,West Ham United,eng Premier League,2024-06-30,4611110,2023-08-27,STANDARD,2028-06-30,1461,4.0,0,0,0,308,40000000,43000000,43.00,0,0,3,0
431755_23/24_Tottenham_Hotspur_eng_Premier_League_5404,431755,23/24,Tottenham Hotspur,eng Premier League,2024-06-30,4442510,2023-07-01,STANDARD,2028-06-30,1461,4.0,0,0,0,365,50000000,30000000,30.00,0,0,11,6
951579_23/24_Lyon_fr_Ligue_1_5405,951579,23/24,Lyon,fr Ligue 1,2024-06-30,4048773,2022-08-31,STANDARD,2027-06-30,1095,2.9979,0,0,0,669,200000,1000000,1.00,0,0,4,0
371371_23/24_Sassuolo_it_Serie_A_5406,371371,23/24,Sassuolo,it Serie A,2024-06-30,4862413,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2027-06-30,1095,2.9979,0,0,0,0,4500000,,,1,0,8,4
279570_23/24_Le_Havre_fr_Ligue_1_5407,279570,23/24,Le Havre,fr Ligue 1,2024-06-30,4470357,2023-07-12,STANDARD,2025-06-30,365,0.9993,1,1,0,354,10000000,,Free Transfer,0,1,7,0
502670_23/24_Napoli_it_Serie_A_5408,502670,23/24,Napoli,it Serie A,2024-06-30,3843681,2022-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,730,15000000,13300000,13.30,0,0,7,2
321647_23/24_Clermont_Foot_fr_Ligue_1_5409,321647,23/24,Clermont Foot,fr Ligue 1,2024-06-30,3723665,2022-01-31,STANDARD,2024-06-30,0,0.0,1,1,0,881,1500000,,?,0,0,5,2
315762_23/24_Celta_Vigo_es_La_Liga_5410,315762,23/24,Celta Vigo,es La Liga,2024-06-30,3929390,2022-07-08,STANDARD,2026-06-30,730,1.9986,0,1,0,723,850000,1400000,1.40,0,0,7,0
181378_23/24_Nice_fr_Ligue_1_5411,181378,23/24,Nice,fr Ligue 1,2024-06-30,4051975,2022-09-01,STANDARD,2026-06-30,730,1.9986,0,1,0,668,18000000,15000000,15.00,0,0,11,6
93720_23/24_Lyon_fr_Ligue_1_5412,93720,23/24,Lyon,fr Ligue 1,2024-06-30,3877866,2022-07-01,STANDARD,2025-06-30,365,0.9993,1,1,0,730,15000000,,Free Transfer,0,1,4,0
434224_23/24_Wolfsburg_de_Bundesliga_5413,434224,23/24,Wolfsburg,de Bundesliga,2024-06-30,3028156,2020-08-25,STANDARD,2025-06-30,365,0.9993,1,1,0,1405,1000000,5000000,5.00,0,0,4,0
233782_23/24_Union_Berlin_de_Bundesliga_5414,233782,23/24,Union Berlin,de Bundesliga,2024-06-30,4245747,2023-01-27,STANDARD,2027-06-30,1095,2.9979,0,0,0,520,4000000,2600000,2.60,0,0,8,4
223967_23/24_Bayern_Munich_de_Bundesliga_5415,223967,23/24,Bayern Munich,de Bundesliga,2024-06-30,4428865,2023-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,365,28000000,,Free Transfer,0,1,8,0
85791_23/24_Gladbach_de_Bundesliga_5416,85791,23/24,Gladbach,de Bundesliga,2024-06-30,2513999,2019-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,1826,12500000,12500000,12.50,0,0,10,2
174196_23/24_Brest_fr_Ligue_1_5417,174196,23/24,Brest,fr Ligue 1,2024-06-30,4164951,2023-01-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,546,1500000,,Free Transfer,0,1,6,0
43530_23/24_Brighton_eng_Premier_League_5418,43530,23/24,Brighton,eng Premier League,2024-06-30,2989114,2020-07-27,STANDARD,2024-06-30,0,0.0,1,1,0,1434,9500000,,Free Transfer,0,1,5,2
111630_23/24_Sevilla_es_La_Liga_5419,111630,23/24,Sevilla,es La Liga,2024-06-30,3461082,2021-07-26,STANDARD,2024-06-30,0,0.0,1,1,0,1070,16000000,,Free Transfer,0,1,5,0
442320_23/24_Metz_fr_Ligue_1_5420,442320,23/24,Metz,fr Ligue 1,2024-06-30,4864326,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,1000000,,,1,0,16,10
504148_23/24_Brighton_eng_Premier_League_5421,504148,23/24,Brighton,eng Premier League,2024-06-30,2781584,2020-01-31,STANDARD,2026-06-30,730,1.9986,0,1,0,1612,,1200000,1.20,0,0,3,0
631472_23/24_Almería_es_La_Liga_5422,631472,23/24,Almería,es La Liga,2024-06-30,4864094,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,0,1500000,,,1,0,9,6
130394_23/24_Cagliari_it_Serie_A_5423,130394,23/24,Cagliari,it Serie A,2024-06-30,3969744,2022-07-25,STANDARD,2026-06-30,730,1.9986,0,1,0,706,2500000,1600000,1.60,0,0,27,14
176553_23/24_Manchester_City_eng_Premier_League_5424,176553,23/24,Manchester City,eng Premier League,2024-06-30,4604593,2023-08-24,STANDARD,2026-06-30,730,1.9986,0,1,0,311,25000000,27500000,27.50,0,0,7,0
386057_23/24_Lorient_fr_Ligue_1_5425,386057,23/24,Lorient,fr Ligue 1,2024-06-30,2545014,2019-07-08,STANDARD,2025-06-30,365,0.9993,1,1,0,1819,800000,1200000,1.20,0,0,3,0
343463_23/24_Mallorca_es_La_Liga_5426,343463,23/24,Mallorca,es La Liga,2024-06-30,4556429,2023-08-03,STANDARD,2028-06-30,1461,4.0,0,0,0,332,8000000,7500000,7.50,0,0,12,6
554251_23/24_Sheffield_United_eng_Premier_League_5427,554251,23/24,Sheffield United,eng Premier League,2024-06-30,4511248,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,0,3000000,,,1,0,5,2
931838_23/24_Eintracht_Frankfurt_de_Bundesliga_5428,931838,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,4415052,2023-07-01,STANDARD,2029-06-30,1826,4.9993,0,0,0,365,9000000,9000000,9.00,0,0,3,0
183318_23/24_Newcastle_United_eng_Premier_League_5429,183318,23/24,Newcastle United,eng Premier League,2024-06-30,1107979,2015-05-31,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,730,1.9986,0,1,0,3318,3000000,,,1,0,6,4
623521_23/24_Getafe_es_La_Liga_5430,623521,23/24,Getafe,es La Liga,2024-06-30,4040133,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,2800000,,,1,0,8,2
320271_23/24_Mallorca_es_La_Liga_5431,320271,23/24,Mallorca,es La Liga,2024-06-30,4456788,2023-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,365,2500000,,Free Transfer,0,1,8,4
579930_23/24_Sassuolo_it_Serie_A_5432,579930,23/24,Sassuolo,it Serie A,2024-06-30,4048189,2022-08-31,STANDARD,2027-06-30,1095,2.9979,0,0,0,669,7000000,10100000,10.10,0,0,12,4
628451_23/24_Chelsea_eng_Premier_League_5433,628451,23/24,Chelsea,eng Premier League,2024-06-30,4591579,2023-08-18,STANDARD,2030-06-30,2191,5.9986,0,0,0,317,32000000,62100000,62.10,0,0,5,0
574772_23/24_Almería_es_La_Liga_5434,574772,23/24,Almería,es La Liga,2024-06-30,4875986,2024-02-07,ACTIVE_LOAN_TRANSFER,2024-12-31,184,0.5038,1,1,0,144,2500000,1000000,1.00,1,0,4,1
186368_23/24_Torino_it_Serie_A_5435,186368,23/24,Torino,it Serie A,2024-06-30,4602601,2023-08-23,STANDARD,2026-06-30,730,1.9986,0,1,0,312,5000000,3400000,3.40,0,0,17,10
70411_23/24_Hellas_Verona_it_Serie_A_5436,70411,23/24,Hellas Verona,it Serie A,2024-06-30,2524713,2019-08-06,STANDARD,2025-06-30,365,0.9993,1,1,0,1790,3000000,,Free Transfer,0,1,4,0
766412_23/24_Lorient_fr_Ligue_1_5437,766412,23/24,Lorient,fr Ligue 1,2024-06-30,4080551,2022-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,730,400000,,-,0,0,2,0
794349_23/24_Brest_fr_Ligue_1_5438,794349,23/24,Brest,fr Ligue 1,2024-06-30,4624661,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,1500000,,,1,0,7,2
794349_23/24_Lens_fr_Ligue_1_5439,794349,23/24,Lens,fr Ligue 1,2024-06-30,4624661,2024-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,365,0.9993,1,1,0,0,1500000,,,1,0,7,2
737781_23/24_Brest_fr_Ligue_1_5440,737781,23/24,Brest,fr Ligue 1,2024-06-30,2929737,2020-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,1460,,,Free Transfer,0,1,3,0
633992_23/24_Rennes_fr_Ligue_1_5441,633992,23/24,Rennes,fr Ligue 1,2024-06-30,4487152,2023-07-07,STANDARD,2028-06-30,1461,4.0,0,0,0,359,20000000,20000000,20.00,0,0,3,0
120651_23/24_Lorient_fr_Ligue_1_5442,120651,23/24,Lorient,fr Ligue 1,2024-06-30,4857830,2024-01-30,STANDARD,,,,,,1,152,900000,,-,0,0,6,0
351809_23/24_Real_Sociedad_es_La_Liga_5443,351809,23/24,Real Sociedad,es La Liga,2024-06-30,2500953,2019-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,1826,4000000,,-,0,0,3,0
357164_23/24_Milan_it_Serie_A_5444,357164,23/24,Milan,it Serie A,2024-06-30,2585035,2019-08-01,STANDARD,2028-06-30,1461,4.0,0,0,0,1795,15000000,49500000,49.50,0,0,7,0
377393_23/24_Brest_fr_Ligue_1_5445,377393,23/24,Brest,fr Ligue 1,2024-06-30,3964161,2022-07-23,STANDARD,2027-06-30,1095,2.9979,0,0,0,708,5000000,2300000,2.30,0,0,5,0
357156_23/24_Union_Berlin_de_Bundesliga_5446,357156,23/24,Union Berlin,de Bundesliga,2024-06-30,4418896,2023-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,365,15000000,7000000,7.00,0,0,12,4
334207_23/24_Mainz_05_de_Bundesliga_5447,334207,23/24,Mainz 05,de Bundesliga,2024-06-30,3856503,2022-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,730,5000000,3500000,3.50,0,0,6,0
127108_23/24_Rayo_Vallecano_es_La_Liga_5448,127108,23/24,Rayo Vallecano,es La Liga,2024-06-30,4539020,2023-07-28,STANDARD,2027-06-30,1095,2.9979,0,0,0,338,4000000,2500000,2.50,0,0,17,8
255501_23/24_Athletic_Club_es_La_Liga_5449,255501,23/24,Athletic Club,es La Liga,2024-06-30,1352301,2016-07-01,STANDARD,2026-06-30,730,1.9986,0,1,0,2921,2000000,,-,0,0,4,0
205562_23/24_Atlético_Madrid_es_La_Liga_5450,205562,23/24,Atlético Madrid,es La Liga,2024-06-30,2152323,2018-07-01,STANDARD,2027-06-30,1095,2.9979,0,0,0,2191,65000000,72000000,72.00,0,0,5,0
170934_23/24_Wolves_eng_Premier_League_5451,170934,23/24,Wolves,eng Premier League,2024-06-30,4222260,2023-01-13,STANDARD,2025-06-30,365,0.9993,1,1,0,534,7000000,11000000,11.00,0,0,13,6
