Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,season,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,match_status,candidate_transfermarkt_ids
Lucas Pérez,es ESP,FW,Cádiz,es La Liga,32,1988,15,11,1060,11.8,3,2,5,3,0,0,1,0,0.25,0.17,0.42,0.25,0.42,21/22,15,5,33.3,1.27,0.42,0.2,0.6,0,4,9,10,67,0,3,,,0,ambiguous_name,73185;935499
Rafinha,br BRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,28,1993,5,3,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,21/22,5,0,0.0,2.05,0.0,0.0,,0,4,5,0,1,4,10,,,0,ambiguous_name,33947;52894;129473;143439;170385;205022;213727;520750;700934;1053934;1152257
Rafinha,br BRA,"MF,FW",Real Sociedad,es La Liga,28,1993,17,13,1050,11.7,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,21/22,14,2,14.3,1.2,0.17,0.07,0.5,0,21,38,0,21,13,27,,,0,ambiguous_name,33947;52894;129473;143439;170385;205022;213727;520750;700934;1053934;1152257
Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,30,1990,3,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,21/22,0,0,,0.0,0.0,,,0,2,1,0,0,1,0,,,0,ambiguous_name,50057;646658
Raphinha,br BRA,"MF,FW",Leeds United,eng Premier League,24,1996,35,34,2915,32.4,11,3,14,7,4,4,7,0,0.34,0.09,0.43,0.22,0.31,21/22,87,25,28.7,2.69,0.77,0.08,0.28,0,39,47,14,160,28,28,,,0,ambiguous_name,411295;796604
Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,22,1999,23,7,987,11.0,1,1,2,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,21/22,30,13,43.3,2.74,1.19,0.03,0.08,0,14,19,3,15,5,8,,,0,ambiguous_name,296986;663228
Rodri,es ESP,MF,Real Betis,es La Liga,21,2000,21,10,881,9.8,1,2,3,1,0,0,1,0,0.1,0.2,0.31,0.1,0.31,21/22,15,7,46.7,1.53,0.72,0.07,0.14,0,2,16,1,11,2,7,,,0,ambiguous_name,8163;70912;357565;380952;858250
Rodri,es ESP,MF,Manchester City,eng Premier League,25,1996,33,33,2884,32.0,7,2,9,7,0,0,5,0,0.22,0.06,0.28,0.22,0.28,21/22,45,14,31.1,1.4,0.44,0.16,0.5,0,43,20,0,9,29,46,,,0,ambiguous_name,8163;70912;357565;380952;858250
Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,30,1991,31,27,2265,25.2,6,1,7,5,1,1,9,0,0.24,0.04,0.28,0.2,0.24,21/22,47,18,38.3,1.87,0.72,0.11,0.28,0,21,30,4,29,10,9,,,0,ambiguous_name,29528;131505;325510;349420;884101;1009017;1220397
Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,33,1988,36,33,2832,31.5,3,3,6,3,0,0,7,0,0.1,0.1,0.19,0.1,0.19,21/22,42,10,23.8,1.33,0.32,0.07,0.3,0,65,68,3,56,19,30,,,0,ambiguous_name,139435;834470
Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,34,28,2473,27.5,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,21/22,9,0,0.0,0.33,0.0,0.0,,0,26,11,0,68,40,20,,,0,ambiguous_name,86784;820227
Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,23,19,1729,19.2,0,1,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05,21/22,14,4,28.6,0.73,0.21,0.0,0.0,0,15,34,1,83,20,14,,,0,ambiguous_name,13197;160866;175256;357788;401527
Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,8,7,689,7.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,21/22,4,1,25.0,0.52,0.13,0.0,0.0,0,10,14,0,26,14,14,,,0,ambiguous_name,50174;67236;185702
Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,10,0,214,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,21/22,0,0,,0.0,0.0,,,0,4,8,0,1,2,4,,,0,ambiguous_name,162937;520491;555015;1053933
Víctor Ruiz,es ESP,DF,Real Betis,es La Liga,32,1989,18,17,1424,15.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,21/22,7,1,14.3,0.44,0.06,0.0,0.0,0,12,2,2,0,29,9,,,0,ambiguous_name,62920;199375;336857
Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,24,1997,29,19,1616,18.0,1,0,1,1,0,0,3,1,0.06,0.0,0.06,0.06,0.06,21/22,18,4,22.2,1.0,0.22,0.06,0.25,0,40,27,3,17,29,26,,,0,ambiguous_name,513031;833271;881217
Manu Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,33,25,2257,25.1,1,3,4,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,21/22,6,1,16.7,0.24,0.04,0.17,1.0,0,32,16,0,71,17,36,,,0,ambiguous_name,7785;374142;618809
Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,28,17,1780,19.8,0,1,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,21/22,9,2,22.2,0.46,0.1,0.0,0.0,0,31,34,1,35,27,16,,,1,ambiguous_name,79960;552892
Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,30,1991,28,28,2440,27.1,0,0,0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,21/22,15,5,33.3,0.55,0.18,0.0,0.0,0,30,22,3,2,36,21,,,1,ambiguous_name,107010;120192
Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,17,12,949,10.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,21/22,4,1,25.0,0.38,0.09,0.0,0.0,0,17,9,0,23,20,12,,,0,ambiguous_name,5301;161869
André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,33,24,2076,23.1,11,3,14,8,3,3,1,0,0.48,0.13,0.61,0.35,0.48,21/22,58,28,48.3,2.51,1.21,0.14,0.29,0,20,28,16,7,4,9,,,0,ambiguous_name,198008;565232;650165
David Silva,es ESP,"MF,FW",Real Sociedad,es La Liga,35,1986,25,22,1720,19.1,2,4,6,2,0,0,4,1,0.1,0.21,0.31,0.1,0.31,21/22,21,6,28.6,1.1,0.31,0.1,0.33,0,23,25,3,30,6,17,,,0,ambiguous_name,35518;86759
Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,30,1991,13,9,713,7.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,21/22,1,0,0.0,0.13,0.0,0.0,,0,8,15,0,7,17,7,,,0,ambiguous_name,114340;627224;692777;983109
Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,32,28,2650,29.4,3,0,3,3,0,0,2,0,0.1,0.0,0.1,0.1,0.1,21/22,18,5,27.8,0.61,0.17,0.17,0.6,0,12,12,1,2,43,21,,,0,ambiguous_name,29241;68293;294817
Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,35,20,1835,20.4,11,2,13,9,2,3,7,0,0.54,0.1,0.64,0.44,0.54,21/22,54,26,48.1,2.65,1.28,0.17,0.35,0,20,26,12,6,1,5,,,0,ambiguous_name,44352;424784
Mamadou Sylla,sn SEN,FW,Alavés,es La Liga,27,1994,13,4,394,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,21/22,2,0,0.0,0.46,0.0,0.0,,0,8,6,6,11,1,2,,,0,ambiguous_name,166683;654177;776892
Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,12,1,253,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,21/22,11,1,9.1,3.91,0.36,0.0,0.0,0,8,4,2,6,3,1,,,0,ambiguous_name,166683;654177;776892
Luke Thomas,eng ENG,"DF,MF",Leicester City,eng Premier League,20,2001,22,21,1912,21.2,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,21/22,4,0,0.0,0.19,0.0,0.0,,0,15,15,0,33,42,31,,,0,ambiguous_name,399473;505194
Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,33,33,2855,31.7,5,1,6,5,0,0,5,0,0.16,0.03,0.19,0.16,0.19,21/22,24,9,37.5,0.76,0.28,0.21,0.56,0,14,16,0,5,19,19,,,0,ambiguous_name,65302;399776
Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,1996,11,4,382,4.2,0,2,2,0,0,0,0,0,0.0,0.47,0.47,0.0,0.47,21/22,9,3,33.3,2.12,0.71,0.0,0.0,0,7,7,2,36,3,2,,,0,ambiguous_name,70209;204103;262608;364405
Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,25,1996,20,10,1067,11.9,1,0,1,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,21/22,23,5,21.7,1.94,0.42,0.04,0.2,0,10,26,9,39,2,5,,,0,ambiguous_name,70209;204103;262608;364405
Tuta,br BRA,DF,Eintracht Frankfurt,de Bundesliga,22,1999,26,26,2183,24.3,4,0,4,4,0,0,4,1,0.16,0.0,0.16,0.16,0.16,21/22,15,6,40.0,0.62,0.25,0.27,0.67,1,37,12,1,4,44,31,,,0,ambiguous_name,29673;546213
Enes Ünal,tr TUR,FW,Getafe,es La Liga,24,1997,37,33,2798,31.1,16,1,17,14,2,4,8,0,0.51,0.03,0.55,0.45,0.48,21/22,86,28,32.6,2.77,0.9,0.16,0.5,0,77,70,14,15,5,22,,,0,ambiguous_name,251106;288697
Vanderson,br BRA,"MF,DF",Monaco,fr Ligue 1,20,2001,17,12,1120,12.4,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,21/22,14,6,42.9,1.13,0.48,0.14,0.33,0,18,11,3,28,11,21,,,0,ambiguous_name,56761;789082
Jesus Vazquez,es ESP,"MF,DF",Valencia,es La Liga,18,2003,15,8,813,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,21/22,4,1,25.0,0.44,0.11,0.0,0.0,0,14,8,0,24,9,12,,,0,ambiguous_name,210126;553007;623024
Burak Yılmaz,tr TUR,FW,Lille,fr Ligue 1,36,1985,31,25,2211,24.6,4,3,7,2,2,2,9,1,0.16,0.12,0.28,0.08,0.2,21/22,71,28,39.4,2.89,1.14,0.03,0.07,0,24,23,41,42,2,3,,,0,ambiguous_name,34987;291927
Abner,br BRA,DF,Real Betis,es La Liga,22,2000,13,7,607,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,22/23,5,2,40.0,0.74,0.3,0.0,0.0,0,8,2,0,13,8,9,,,0,ambiguous_name,646402;1086632
Agustín Álvarez,uy URU,FW,Sassuolo,it Serie A,21,2001,22,1,368,4.1,1,1,2,1,0,0,1,0,0.24,0.24,0.49,0.24,0.49,22/23,14,4,28.6,3.42,0.98,0.07,0.25,0,8,4,2,4,2,3,,,0,ambiguous_name,688380;812625;907294
Marcos André,br BRA,FW,Valencia,es La Liga,25,1996,17,3,447,5.0,1,0,1,1,0,0,2,1,0.2,0.0,0.2,0.2,0.2,22/23,17,2,11.8,3.42,0.4,0.06,0.5,0,8,12,1,1,0,1,,,0,ambiguous_name,481084;1084075
Marcos Antônio,br BRA,MF,Lazio,it Serie A,22,2000,16,6,594,6.6,1,1,2,1,0,0,2,0,0.15,0.15,0.3,0.15,0.3,22/23,3,1,33.3,0.45,0.15,0.33,1.0,0,9,15,0,0,12,5,,,0,ambiguous_name,123708;468301
Antony,br BRA,MF,Manchester Utd,eng Premier League,22,2000,25,23,1802,20.0,4,2,6,4,0,0,5,0,0.2,0.1,0.3,0.2,0.3,22/23,72,24,33.3,3.6,1.2,0.06,0.17,0,15,25,2,32,11,9,,,0,ambiguous_name,602105;798687
Beto,gw GNB,FW,Udinese,it Serie A,24,1998,33,23,2129,23.7,10,1,11,9,1,1,2,0,0.42,0.04,0.47,0.38,0.42,22/23,61,22,36.1,2.58,0.93,0.15,0.41,0,36,26,9,9,6,8,,,0,ambiguous_name,14269;35242;55485;67973;268965;595809
Hugo Bueno,es ESP,DF,Wolves,eng Premier League,19,2002,21,16,1310,14.6,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,22/23,4,1,25.0,0.27,0.07,0.0,0.0,0,7,7,1,60,9,16,,,0,ambiguous_name,281798;698678
Mohamed Camara,gn GUI,MF,Roma,it Serie A,25,1997,15,8,696,7.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,22/23,11,1,9.1,1.42,0.13,0.0,0.0,0,15,7,0,6,10,10,,,0,ambiguous_name,13044;99946;426723;543382;600884
Mohamed Camara,ml MLI,MF,Monaco,fr Ligue 1,22,2000,29,25,2194,24.4,0,3,3,0,0,0,6,1,0.0,0.12,0.12,0.0,0.12,22/23,27,6,22.2,1.11,0.25,0.0,0.0,0,44,59,0,5,27,43,,,0,ambiguous_name,13044;99946;426723;543382;600884
Ousmane Camara,ml MLI,DF,Angers,fr Ligue 1,19,2003,9,6,521,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,22/23,1,1,100.0,0.17,0.17,0.0,0.0,0,5,2,0,0,11,6,,,0,ambiguous_name,804711;827950
Ousmane Camara,gn GUI,FW,Auxerre,fr Ligue 1,20,2001,3,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,22/23,1,0,0.0,3.75,0.0,0.0,,0,2,0,0,2,0,1,,,0,ambiguous_name,804711;827950
Jesús Corona,mx MEX,MF,Sevilla,es La Liga,29,1993,4,1,111,1.2,1,0,1,1,0,0,0,0,0.81,0.0,0.81,0.81,0.81,22/23,1,1,100.0,0.81,0.81,1.0,1.0,0,2,5,1,3,2,0,,,0,ambiguous_name,29574;125165
Diego Costa,es ESP,FW,Wolves,eng Premier League,33,1988,23,16,1241,13.8,1,0,1,1,0,0,5,1,0.07,0.0,0.07,0.07,0.07,22/23,28,14,50.0,2.03,1.02,0.04,0.07,0,29,10,16,6,1,1,,,0,ambiguous_name,44779;546212
Juan Cruz,es ESP,MF,Real Betis,es La Liga,22,2000,6,1,178,2.0,1,0,1,1,0,0,1,0,0.51,0.0,0.51,0.51,0.51,22/23,5,2,40.0,2.53,1.01,0.2,0.5,0,4,2,1,6,0,0,,,0,ambiguous_name,169497;585700;714131;1287500
Matheus Cunha,br BRA,FW,Wolves,eng Premier League,23,1999,17,12,965,10.7,2,0,2,2,0,0,1,0,0.19,0.0,0.19,0.19,0.19,22/23,26,7,26.9,2.42,0.65,0.08,0.29,0,20,21,3,8,8,3,,,0,ambiguous_name,517894;876739
Matheus Cunha,br BRA,"MF,FW",Atlético Madrid,es La Liga,23,1999,11,2,377,4.2,0,2,2,0,0,0,2,0,0.0,0.48,0.48,0.0,0.48,22/23,12,8,66.7,2.86,1.91,0.0,0.0,0,7,6,1,3,2,1,,,0,ambiguous_name,517894;876739
Danilo,br BRA,DF,Juventus,it Serie A,31,1991,37,35,3184,35.4,3,3,6,3,0,0,5,0,0.08,0.08,0.17,0.08,0.17,22/23,32,5,15.6,0.9,0.14,0.09,0.6,0,33,17,0,18,46,64,,,0,ambiguous_name,32816;51232;54139;145707;292413;325089;519731;808509
Ben Davies,wls WAL,"DF,MF",Tottenham Hotspur,eng Premier League,29,1993,31,26,2288,25.4,2,2,4,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,22/23,14,5,35.7,0.55,0.2,0.14,0.4,0,30,17,1,36,19,12,,,0,ambiguous_name,67271;192765;257097
Tom Davies,eng ENG,MF,Everton,eng Premier League,24,1998,19,4,538,6.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,22/23,9,2,22.2,1.51,0.33,0.0,0.0,0,10,6,1,2,3,9,,,0,ambiguous_name,314210;854853
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,23,1999,33,33,2699,30.0,9,8,17,9,0,1,4,0,0.3,0.27,0.57,0.3,0.57,22/23,80,35,43.8,2.67,1.17,0.11,0.26,0,18,24,10,95,5,9,,,0,ambiguous_name,395516;740565
Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,23,1999,18,11,819,9.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,22/23,6,0,0.0,0.66,0.0,0.0,,0,18,7,0,4,7,15,,,0,ambiguous_name,42506;413032
Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,21,2000,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.0,0.07,0.07,0.0,0.07,22/23,1,0,0.0,0.07,0.0,0.0,,0,19,17,1,14,18,10,,,0,ambiguous_name,694509;806249;923080
Luis Díaz,co COL,FW,Liverpool,eng Premier League,25,1997,17,11,996,11.1,4,2,6,4,0,0,2,0,0.36,0.18,0.54,0.36,0.54,22/23,27,8,29.6,2.44,0.72,0.15,0.5,0,20,23,3,8,5,11,,,0,ambiguous_name,480692;538984
Dodô,br BRA,DF,Fiorentina,it Serie A,23,1998,33,28,2331,25.9,1,3,4,1,0,0,5,1,0.04,0.12,0.15,0.04,0.15,22/23,11,4,36.4,0.42,0.15,0.09,0.25,1,28,39,0,61,24,22,,,0,ambiguous_name,52666;109038;138515;281837;401529;704909;978117
Éderson,br BRA,MF,Atalanta,it Serie A,23,1999,35,25,2215,24.6,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,22/23,36,10,27.8,1.46,0.41,0.03,0.1,0,28,43,0,15,34,37,,,0,ambiguous_name,76470;607854
Emerson,br BRA,"MF,DF",Tottenham Hotspur,eng Premier League,23,1999,26,20,1735,19.3,2,1,3,2,0,0,2,1,0.1,0.05,0.16,0.1,0.16,22/23,17,7,41.2,0.88,0.36,0.12,0.29,0,21,33,0,47,18,36,,,0,ambiguous_name,1969;57159;67916;75140;149582;181778;382171;798448
Sergio Escudero,es ESP,"DF,MF",Valladolid,es La Liga,32,1989,23,17,1439,16.0,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,22/23,27,9,33.3,1.69,0.56,0.04,0.11,0,19,19,1,56,26,19,,,0,ambiguous_name,54836;93935
Fabinho,br BRA,MF,Liverpool,eng Premier League,28,1993,36,31,2671,29.7,0,2,2,0,0,0,11,0,0.0,0.07,0.07,0.0,0.07,22/23,18,4,22.2,0.61,0.13,0.0,0.0,0,53,24,0,5,36,37,,,0,ambiguous_name,53232;75081;115552;137724;171065;210548;225693;292749;340526;627230;661284;697714;704558;726086
Fábio,br BRA,"DF,MF",Nantes,fr Ligue 1,32,1990,6,3,224,2.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,22/23,3,2,66.7,1.21,0.8,0.0,0.0,0,3,1,0,6,3,1,,,0,ambiguous_name,22415;61891;95261;99648
Fali,es ESP,"DF,MF",Cádiz,es La Liga,28,1993,25,22,1714,19.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,22/23,9,1,11.1,0.47,0.05,0.0,0.0,0,16,18,1,2,13,20,,,0,ambiguous_name,65281;252667
Felipe,br BRA,DF,Atlético Madrid,es La Liga,33,1989,3,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22/23,1,0,0.0,0.46,0.0,0.0,,0,4,3,0,0,0,2,,,0,ambiguous_name,17127;52880;54994;128820;156501;508930;553051
Felipe,br BRA,DF,Nottingham Forest,eng Premier League,33,1989,16,15,1418,15.8,0,1,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,22/23,13,1,7.7,0.83,0.06,0.0,0.0,0,15,12,4,2,38,23,,,0,ambiguous_name,17127;52880;54994;128820;156501;508930;553051
Luiz Felipe,it ITA,DF,Real Betis,es La Liga,25,1997,23,22,1763,19.6,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,22/23,3,1,33.3,0.15,0.05,0.0,0.0,0,10,10,0,2,27,23,,,0,ambiguous_name,373150;457931;548686;573907;877578;1092749
Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,27,1994,37,37,3316,36.8,8,8,16,6,2,2,6,0,0.22,0.22,0.43,0.16,0.38,22/23,92,35,38.0,2.5,0.95,0.07,0.17,0,41,39,15,141,25,42,,,0,ambiguous_name,240306;428253
Álex Fernández,es ESP,"MF,FW",Cádiz,es La Liga,29,1992,28,17,1576,17.5,3,0,3,2,1,1,0,0,0.17,0.0,0.17,0.11,0.11,22/23,17,9,52.9,0.97,0.51,0.12,0.22,0,7,14,0,36,8,8,,,0,ambiguous_name,72057;89733
Carlos Fernández,es ESP,FW,Real Sociedad,es La Liga,26,1996,24,8,631,7.0,1,0,1,1,0,0,6,0,0.14,0.0,0.14,0.14,0.14,22/23,21,5,23.8,3.0,0.71,0.05,0.2,0,17,15,9,0,1,4,,,0,ambiguous_name,199133;216464;358197
Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,27,24,2156,24.0,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,22/23,10,1,10.0,0.42,0.04,0.1,1.0,0,16,11,3,1,28,28,,,1,ambiguous_name,221321;580142
Fernando,br BRA,"MF,DF",Sevilla,es La Liga,35,1987,22,19,1577,17.5,0,1,1,0,0,0,3,1,0.0,0.06,0.06,0.0,0.06,22/23,6,0,0.0,0.34,0.0,0.0,,0,17,9,0,2,24,21,,,1,ambiguous_name,15721;19218;51174;57668;76093;105456;158521;424205;550495;731057
Fred,br BRA,MF,Manchester Utd,eng Premier League,29,1993,35,12,1249,13.9,2,2,4,2,0,0,6,0,0.14,0.14,0.29,0.14,0.29,22/23,26,5,19.2,1.87,0.36,0.08,0.4,0,33,22,1,14,19,31,,,0,ambiguous_name,31005;191614
Álvaro García,es ESP,MF,Rayo Vallecano,es La Liga,29,1992,35,34,2870,31.9,5,5,10,5,0,0,7,0,0.16,0.16,0.31,0.16,0.31,22/23,52,21,40.4,1.63,0.66,0.1,0.24,0,36,33,12,159,34,29,,,0,ambiguous_name,64393;98849;257062;495600;891153
Borja García,es ESP,"MF,FW",Girona,es La Liga,31,1990,11,10,679,7.5,1,0,1,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13,22/23,8,3,37.5,1.06,0.4,0.13,0.33,0,4,20,3,17,5,4,,,0,ambiguous_name,67808;89368;381237
Dani García,es ESP,MF,Athletic Club,es La Liga,32,1990,25,18,1485,16.5,0,2,2,0,0,0,6,0,0.0,0.12,0.12,0.0,0.12,22/23,9,0,0.0,0.55,0.0,0.0,,0,33,14,0,5,19,24,,,0,ambiguous_name,7608;178425;451437;935088
David García,es ESP,DF,Osasuna,es La Liga,28,1994,32,31,2680,29.8,2,0,2,2,0,0,8,1,0.07,0.0,0.07,0.07,0.07,22/23,15,3,20.0,0.5,0.1,0.13,0.67,0,54,15,0,2,48,18,,,0,ambiguous_name,7878;44012;62182;298589;327649;971693
Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,38,38,3407,37.9,2,3,5,2,0,0,1,0,0.05,0.08,0.13,0.05,0.13,22/23,30,11,36.7,0.79,0.29,0.07,0.18,0,23,26,3,156,45,54,,,0,ambiguous_name,152284;341264;512084
Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,36,1986,35,6,967,10.7,2,3,5,2,0,0,4,0,0.19,0.28,0.47,0.19,0.47,22/23,51,14,27.5,4.75,1.3,0.04,0.14,0,14,19,8,13,6,8,,,0,ambiguous_name,34601;59341;631002
Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,29,1993,29,11,1159,12.9,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,22/23,20,4,20.0,1.55,0.31,0.1,0.5,0,14,17,1,79,10,11,,,0,ambiguous_name,213260;325852;361238
