row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,market_value_eur,market_value_date,market_value_days_from_valuation,log_market_value_eur,market_value_in_window,market_value_stale,market_value_missing
432982_21/22_Bologna_it_Serie_A_1702,432982,21/22,Bologna,it Serie A,2022-06-30,12000000,2022-05-25,36,16.30041729,1,0,0
270393_21/22_Hoffenheim_de_Bundesliga_1703,270393,21/22,Hoffenheim,de Bundesliga,2022-06-30,7000000,2022-06-08,22,15.76142085,1,0,0
204069_21/22_Inter_it_Serie_A_1704,204069,21/22,Inter,it Serie A,2022-06-30,65000000,2022-06-06,24,17.98989784,1,0,0
174915_21/22_Lyon_fr_Ligue_1_1705,174915,21/22,Lyon,fr Ligue 1,2022-06-30,1500000,2022-05-30,31,14.22097633,1,0,0
103427_21/22_Roma_it_Serie_A_1706,103427,21/22,Roma,it Serie A,2022-06-30,8000000,2022-06-06,24,15.89495222,1,0,0
392765_21/22_Arsenal_eng_Premier_League_1707,392765,21/22,Arsenal,eng Premier League,2022-06-30,40000000,2022-06-14,16,17.50439004,1,0,0
112988_21/22_Arsenal_eng_Premier_League_1708,112988,21/22,Arsenal,eng Premier League,2022-06-30,6000000,2022-06-14,16,15.60727019,1,0,0
154396_21/22_Bochum_de_Bundesliga_1709,154396,21/22,Bochum,de Bundesliga,2022-06-30,2200000,2022-06-08,22,14.60396837,1,0,0
85383_21/22_Valencia_es_La_Liga_1710,85383,21/22,Valencia,es La Liga,2022-06-30,2000000,2022-06-02,28,14.50865824,1,0,0
85383_21/22_Cádiz_es_La_Liga_1711,85383,21/22,Cádiz,es La Liga,2022-06-30,2000000,2022-06-02,28,14.50865824,1,0,0
434990_21/22_Real_Sociedad_es_La_Liga_1712,434990,21/22,Real Sociedad,es La Liga,2022-06-30,300000,2022-06-28,2,12.61154109,1,0,0
282694_21/22_Celta_Vigo_es_La_Liga_1713,282694,21/22,Celta Vigo,es La Liga,2022-06-30,2500000,2022-06-02,28,14.73180169,1,0,0
34870_21/22_Levante_es_La_Liga_1714,34870,21/22,Levante,es La Liga,2022-06-30,1000000,2022-06-02,28,13.81551156,1,0,0
372246_21/22_Valencia_es_La_Liga_1715,372246,21/22,Valencia,es La Liga,2022-06-30,50000000,2022-06-02,28,17.72753358,1,0,0
349856_21/22_Levante_es_La_Liga_1716,349856,21/22,Levante,es La Liga,2022-06-30,1000000,2022-06-02,28,13.81551156,1,0,0
546880_21/22_Udinese_it_Serie_A_1717,546880,21/22,Udinese,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
63186_21/22_Bologna_it_Serie_A_1718,63186,21/22,Bologna,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
487688_21/22_Granada_es_La_Liga_1719,487688,21/22,Granada,es La Liga,2022-06-30,2500000,2022-06-02,28,14.73180169,1,0,0
293194_21/22_Stuttgart_de_Bundesliga_1720,293194,21/22,Stuttgart,de Bundesliga,2022-06-30,23000000,2022-06-08,22,16.95100482,1,0,0
892221_21/22_Celta_Vigo_es_La_Liga_1721,892221,21/22,Celta Vigo,es La Liga,2022-06-30,50000,2022-09-25,87,10.81979828,0,0,0
354726_21/22_Lens_fr_Ligue_1_1722,354726,21/22,Lens,fr Ligue 1,2022-06-30,2500000,2022-05-29,32,14.73180169,1,0,0
386455_21/22_Fiorentina_it_Serie_A_1723,386455,21/22,Fiorentina,it Serie A,2022-06-30,9000000,2022-06-06,24,16.01273525,1,0,0
283628_21/22_West_Ham_United_eng_Premier_League_1724,283628,21/22,West Ham United,eng Premier League,2022-06-30,45000000,2022-06-14,16,17.62217307,1,0,0
668951_21/22_Juventus_it_Serie_A_1725,668951,21/22,Juventus,it Serie A,2022-06-30,2500000,2022-06-19,11,14.73180169,1,0,0
704270_21/22_Lorient_fr_Ligue_1_1726,704270,21/22,Lorient,fr Ligue 1,2022-06-30,1200000,2022-05-29,32,13.99783295,1,0,0
126673_21/22_Bologna_it_Serie_A_1727,126673,21/22,Bologna,it Serie A,2022-06-30,4000000,2022-06-06,24,15.20180517,1,0,0
344605_21/22_Leicester_City_eng_Premier_League_1728,344605,21/22,Leicester City,eng Premier League,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
111058_21/22_Montpellier_fr_Ligue_1_1729,111058,21/22,Montpellier,fr Ligue 1,2022-06-30,2500000,2022-05-29,32,14.73180169,1,0,0
212723_21/22_Eintracht_Frankfurt_de_Bundesliga_1730,212723,21/22,Eintracht Frankfurt,de Bundesliga,2022-06-30,22000000,2022-06-08,22,16.90655306,1,0,0
807128_21/22_Saint-Étienne_fr_Ligue_1_1731,807128,21/22,Saint-Étienne,fr Ligue 1,2022-06-30,4000000,2022-05-29,32,15.20180517,1,0,0
118689_21/22_Roma_it_Serie_A_1732,118689,21/22,Roma,it Serie A,2022-06-30,20000000,2022-06-06,24,16.81124288,1,0,0
344069_21/22_Mainz_05_de_Bundesliga_1733,344069,21/22,Mainz 05,de Bundesliga,2022-06-30,13000000,2022-06-08,22,16.38045999,1,0,0
483046_21/22_Bayern_Munich_de_Bundesliga_1734,483046,21/22,Bayern Munich,de Bundesliga,2022-06-30,4000000,2022-06-08,22,15.20180517,1,0,0
162434_21/22_Hertha_BSC_de_Bundesliga_1735,162434,21/22,Hertha BSC,de Bundesliga,2022-06-30,6500000,2022-06-08,22,15.68731289,1,0,0
194638_21/22_Wolfsburg_de_Bundesliga_1736,194638,21/22,Wolfsburg,de Bundesliga,2022-06-30,2000000,2022-06-08,22,14.50865824,1,0,0
409344_21/22_Nice_fr_Ligue_1_1737,409344,21/22,Nice,fr Ligue 1,2022-06-30,13000000,2022-05-29,32,16.38045999,1,0,0
195246_21/22_Stuttgart_de_Bundesliga_1738,195246,21/22,Stuttgart,de Bundesliga,2022-06-30,1500000,2022-06-08,22,14.22097633,1,0,0
163744_21/22_Southampton_eng_Premier_League_1739,163744,21/22,Southampton,eng Premier League,2022-06-30,7000000,2022-06-14,16,15.76142085,1,0,0
134425_21/22_Manchester_City_eng_Premier_League_1740,134425,21/22,Manchester City,eng Premier League,2022-06-30,70000000,2022-06-14,16,18.06400581,1,0,0
443710_21/22_Hoffenheim_de_Bundesliga_1741,443710,21/22,Hoffenheim,de Bundesliga,2022-06-30,7000000,2022-06-08,22,15.76142085,1,0,0
48298_21/22_Gladbach_de_Bundesliga_1742,48298,21/22,Gladbach,de Bundesliga,2022-06-30,2500000,2022-06-08,22,14.73180169,1,0,0
106872_21/22_Mainz_05_de_Bundesliga_1743,106872,21/22,Mainz 05,de Bundesliga,2022-06-30,1600000,2022-06-08,22,14.28551481,1,0,0
183841_21/22_Empoli_it_Serie_A_1744,183841,21/22,Empoli,it Serie A,2022-06-30,3000000,2022-06-06,24,14.91412318,1,0,0
186590_21/22_Manchester_City_eng_Premier_League_1745,186590,21/22,Manchester City,eng Premier League,2022-06-30,28000000,2022-06-14,16,17.1477151,1,0,0
482836_21/22_Spezia_it_Serie_A_1746,482836,21/22,Spezia,it Serie A,2022-06-30,1400000,2022-06-06,24,14.15198351,1,0,0
57845_21/22_Augsburg_de_Bundesliga_1747,57845,21/22,Augsburg,de Bundesliga,2022-06-30,900000,2022-06-08,22,13.71015115,1,0,0
68864_21/22_Cagliari_it_Serie_A_1748,68864,21/22,Cagliari,it Serie A,2022-06-30,1500000,2022-06-06,24,14.22097633,1,0,0
410708_21/22_Leeds_United_eng_Premier_League_1749,410708,21/22,Leeds United,eng Premier League,2022-06-30,15000000,2022-06-14,16,16.52356083,1,0,0
69646_21/22_Udinese_it_Serie_A_1750,69646,21/22,Udinese,it Serie A,2022-06-30,2000000,2022-06-06,24,14.50865824,1,0,0
171159_21/22_Empoli_it_Serie_A_1751,171159,21/22,Empoli,it Serie A,2022-06-30,2200000,2022-06-06,24,14.60396837,1,0,0
167859_21/22_Genoa_it_Serie_A_1752,167859,21/22,Genoa,it Serie A,2022-06-30,3000000,2022-06-06,24,14.91412318,1,0,0
76746_21/22_Getafe_es_La_Liga_1753,76746,21/22,Getafe,es La Liga,2022-06-30,1500000,2022-06-02,28,14.22097633,1,0,0
165007_21/22_Celta_Vigo_es_La_Liga_1754,165007,21/22,Celta Vigo,es La Liga,2022-06-30,10000000,2022-06-02,28,16.11809575,1,0,0
37337_21/22_Rayo_Vallecano_es_La_Liga_1755,37337,21/22,Rayo Vallecano,es La Liga,2022-06-30,300000,2022-06-02,28,12.61154109,1,0,0
295331_21/22_Udinese_it_Serie_A_1756,295331,21/22,Udinese,it Serie A,2022-06-30,3000000,2022-06-06,24,14.91412318,1,0,0
166601_21/22_Bayern_Munich_de_Bundesliga_1757,166601,21/22,Bayern Munich,de Bundesliga,2022-06-30,35000000,2022-06-08,22,17.37085865,1,0,0
746695_21/22_Rennes_fr_Ligue_1_1758,746695,21/22,Rennes,fr Ligue 1,2022-06-30,18000000,2022-05-29,32,16.70588237,1,0,0
474701_21/22_Leeds_United_eng_Premier_League_1759,474701,21/22,Leeds United,eng Premier League,2022-06-30,2000000,2022-06-14,16,14.50865824,1,0,0
111961_21/22_Sevilla_es_La_Liga_1760,111961,21/22,Sevilla,es La Liga,2022-06-30,10000000,2022-06-02,28,16.11809575,1,0,0
431698_21/22_Hellas_Verona_it_Serie_A_1761,431698,21/22,Hellas Verona,it Serie A,2022-06-30,3000000,2022-06-06,24,14.91412318,1,0,0
342405_21/22_Bologna_it_Serie_A_1762,342405,21/22,Bologna,it Serie A,2022-06-30,15000000,2022-06-06,24,16.52356083,1,0,0
438961_21/22_Venezia_it_Serie_A_1763,438961,21/22,Venezia,it Serie A,2022-06-30,900000,2022-06-06,24,13.71015115,1,0,0
451276_21/22_RB_Leipzig_de_Bundesliga_1764,451276,21/22,RB Leipzig,de Bundesliga,2022-06-30,28000000,2022-06-08,22,17.1477151,1,0,0
15132_21/22_Norwich_City_eng_Premier_League_1765,15132,21/22,Norwich City,eng Premier League,2022-06-30,,2016-01-24,2349,,0,1,1
238407_21/22_Real_Sociedad_es_La_Liga_1766,238407,21/22,Real Sociedad,es La Liga,2022-06-30,10000000,2022-06-02,28,16.11809575,1,0,0
196357_21/22_Leverkusen_de_Bundesliga_1767,196357,21/22,Leverkusen,de Bundesliga,2022-06-30,25000000,2022-06-08,22,17.03438642,1,0,0
680447_21/22_Angers_fr_Ligue_1_1768,680447,21/22,Angers,fr Ligue 1,2022-06-30,600000,2022-05-29,32,13.3046866,1,0,0
202278_21/22_Rennes_fr_Ligue_1_1769,202278,21/22,Rennes,fr Ligue 1,2022-06-30,8000000,2022-05-29,32,15.89495222,1,0,0
157507_21/22_Hellas_Verona_it_Serie_A_1770,157507,21/22,Hellas Verona,it Serie A,2022-06-30,10000000,2022-06-06,24,16.11809575,1,0,0
346478_21/22_Tottenham_Hotspur_eng_Premier_League_1771,346478,21/22,Tottenham Hotspur,eng Premier League,2022-06-30,12000000,2022-06-14,16,16.30041729,1,0,0
277137_21/22_Celta_Vigo_es_La_Liga_1772,277137,21/22,Celta Vigo,es La Liga,2022-06-30,10000000,2022-06-02,28,16.11809575,1,0,0
564545_21/22_Leverkusen_de_Bundesliga_1773,564545,21/22,Leverkusen,de Bundesliga,2022-06-30,35000000,2022-06-08,22,17.37085865,1,0,0
212804_21/22_Troyes_fr_Ligue_1_1774,212804,21/22,Troyes,fr Ligue 1,2022-06-30,3000000,2022-05-29,32,14.91412318,1,0,0
250478_21/22_Aston_Villa_eng_Premier_League_1775,250478,21/22,Aston Villa,eng Premier League,2022-06-30,17000000,2022-06-14,16,16.64872396,1,0,0
250478_21/22_Newcastle_United_eng_Premier_League_1776,250478,21/22,Newcastle United,eng Premier League,2022-06-30,17000000,2022-06-14,16,16.64872396,1,0,0
667965_21/22_Marseille_fr_Ligue_1_1777,667965,21/22,Marseille,fr Ligue 1,2022-06-30,200000,2022-05-29,32,12.20607765,1,0,0
173504_21/22_Burnley_eng_Premier_League_1778,173504,21/22,Burnley,eng Premier League,2022-06-30,22000000,2022-06-14,16,16.90655306,1,0,0
470815_21/22_Mainz_05_de_Bundesliga_1779,470815,21/22,Mainz 05,de Bundesliga,2022-06-30,1500000,2022-06-08,22,14.22097633,1,0,0
535955_21/22_Arsenal_eng_Premier_League_1780,535955,21/22,Arsenal,eng Premier League,2022-06-30,15000000,2022-06-14,16,16.52356083,1,0,0
195633_21/22_Burnley_eng_Premier_League_1781,195633,21/22,Burnley,eng Premier League,2022-06-30,3000000,2022-06-14,16,14.91412318,1,0,0
607226_21/22_Rennes_fr_Ligue_1_1782,607226,21/22,Rennes,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
842338_21/22_Montpellier_fr_Ligue_1_1783,842338,21/22,Montpellier,fr Ligue 1,2022-06-30,250000,2022-05-29,32,12.4292202,1,0,0
413112_21/22_Monaco_fr_Ligue_1_1784,413112,21/22,Monaco,fr Ligue 1,2022-06-30,60000000,2022-05-29,32,17.90985514,1,0,0
801734_21/22_Rennes_fr_Ligue_1_1785,801734,21/22,Rennes,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
340322_21/22_Southampton_eng_Premier_League_1786,340322,21/22,Southampton,eng Premier League,2022-06-30,1800000,2022-06-14,16,14.40329778,1,0,0
255755_21/22_Manchester_Utd_eng_Premier_League_1787,255755,21/22,Manchester Utd,eng Premier League,2022-06-30,18000000,2022-06-14,16,16.70588237,1,0,0
141834_21/22_Real_Betis_es_La_Liga_1788,141834,21/22,Real Betis,es La Liga,2022-06-30,5000000,2022-06-02,28,15.42494867,1,0,0
533568_21/22_Alavés_es_La_Liga_1789,533568,21/22,Alavés,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
631007_21/22_Hellas_Verona_it_Serie_A_1790,631007,21/22,Hellas Verona,it Serie A,2022-06-30,250000,2022-06-22,8,12.4292202,1,0,0
442891_21/22_Rennes_fr_Ligue_1_1791,442891,21/22,Rennes,fr Ligue 1,2022-06-30,25000000,2022-05-29,32,17.03438642,1,0,0
41458_21/22_Bochum_de_Bundesliga_1792,41458,21/22,Bochum,de Bundesliga,2022-06-30,350000,2022-06-08,22,12.76569129,1,0,0
670096_21/22_Venezia_it_Serie_A_1793,670096,21/22,Venezia,it Serie A,2022-06-30,2500000,2022-06-06,24,14.73180169,1,0,0
371256_21/22_Lyon_fr_Ligue_1_1794,371256,21/22,Lyon,fr Ligue 1,2022-06-30,22000000,2022-05-29,32,16.90655306,1,0,0
368891_21/22_Bologna_it_Serie_A_1795,368891,21/22,Bologna,it Serie A,2022-06-30,15000000,2022-06-06,24,16.52356083,1,0,0
472249_21/22_Köln_de_Bundesliga_1796,472249,21/22,Köln,de Bundesliga,2022-06-30,7500000,2022-06-08,22,15.83041371,1,0,0
290593_21/22_Angers_fr_Ligue_1_1797,290593,21/22,Angers,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
290593_21/22_Saint-Étienne_fr_Ligue_1_1798,290593,21/22,Saint-Étienne,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
57467_21/22_Angers_fr_Ligue_1_1799,57467,21/22,Angers,fr Ligue 1,2022-06-30,1000000,2022-05-29,32,13.81551156,1,0,0
215977_21/22_Strasbourg_fr_Ligue_1_1800,215977,21/22,Strasbourg,fr Ligue 1,2022-06-30,9000000,2022-05-29,32,16.01273525,1,0,0
226524_21/22_Sampdoria_it_Serie_A_1801,226524,21/22,Sampdoria,it Serie A,2022-06-30,7000000,2022-06-06,24,15.76142085,1,0,0
549815_21/22_Montpellier_fr_Ligue_1_1802,549815,21/22,Montpellier,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
463618_21/22_Nice_fr_Ligue_1_1803,463618,21/22,Nice,fr Ligue 1,2022-06-30,17000000,2022-05-29,32,16.64872396,1,0,0
318528_21/22_Gladbach_de_Bundesliga_1804,318528,21/22,Gladbach,de Bundesliga,2022-06-30,20000000,2022-06-08,22,16.81124288,1,0,0
750886_21/22_Stuttgart_de_Bundesliga_1805,750886,21/22,Stuttgart,de Bundesliga,2022-06-30,1200000,2022-06-08,22,13.99783295,1,0,0
249565_21/22_Leicester_City_eng_Premier_League_1806,249565,21/22,Leicester City,eng Premier League,2022-06-30,55000000,2022-06-14,16,17.82284376,1,0,0
300716_21/22_Arsenal_eng_Premier_League_1807,300716,21/22,Arsenal,eng Premier League,2022-06-30,32000000,2022-06-14,16,17.28124649,1,0,0
296879_21/22_Dortmund_de_Bundesliga_1808,296879,21/22,Dortmund,de Bundesliga,2022-06-30,1500000,2022-06-08,22,14.22097633,1,0,0
310662_21/22_Greuther_Fürth_de_Bundesliga_1809,310662,21/22,Greuther Fürth,de Bundesliga,2022-06-30,1800000,2022-06-08,22,14.40329778,1,0,0
158795_21/22_Getafe_es_La_Liga_1810,158795,21/22,Getafe,es La Liga,2022-06-30,1000000,2022-06-28,2,13.81551156,1,0,0
605184_21/22_Nice_fr_Ligue_1_1811,605184,21/22,Nice,fr Ligue 1,2022-06-30,20000000,2022-05-29,32,16.81124288,1,0,0
569031_21/22_Hoffenheim_de_Bundesliga_1812,569031,21/22,Hoffenheim,de Bundesliga,2022-06-30,200000,2022-10-16,108,12.20607765,0,0,0
315110_21/22_Lyon_fr_Ligue_1_1813,315110,21/22,Lyon,fr Ligue 1,2022-06-30,15000000,2022-05-29,32,16.52356083,1,0,0
190393_21/22_Bayern_Munich_de_Bundesliga_1814,190393,21/22,Bayern Munich,de Bundesliga,2022-06-30,15000000,2022-06-08,22,16.52356083,1,0,0
129674_21/22_Sassuolo_it_Serie_A_1815,129674,21/22,Sassuolo,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
72441_21/22_Atalanta_it_Serie_A_1816,72441,21/22,Atalanta,it Serie A,2022-06-30,8000000,2022-06-06,24,15.89495222,1,0,0
162038_21/22_Espanyol_es_La_Liga_1817,162038,21/22,Espanyol,es La Liga,2022-06-30,25000000,2022-06-02,28,17.03438642,1,0,0
616344_21/22_Stuttgart_de_Bundesliga_1818,616344,21/22,Stuttgart,de Bundesliga,2022-06-30,7000000,2022-06-08,22,15.76142085,1,0,0
331560_21/22_Arsenal_eng_Premier_League_1819,331560,21/22,Arsenal,eng Premier League,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
331560_21/22_Bologna_it_Serie_A_1820,331560,21/22,Bologna,it Serie A,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
61592_21/22_Crystal_Palace_eng_Premier_League_1821,61592,21/22,Crystal Palace,eng Premier League,2022-06-30,1500000,2022-06-14,16,14.22097633,1,0,0
303254_21/22_Milan_it_Serie_A_1822,303254,21/22,Milan,it Serie A,2022-06-30,50000000,2022-06-06,24,17.72753358,1,0,0
397033_21/22_Milan_it_Serie_A_1823,397033,21/22,Milan,it Serie A,2022-06-30,50000000,2022-06-06,24,17.72753358,1,0,0
111347_21/22_Empoli_it_Serie_A_1824,111347,21/22,Empoli,it Serie A,2022-06-30,1000000,2022-06-06,24,13.81551156,1,0,0
251664_21/22_Brentford_eng_Premier_League_1825,251664,21/22,Brentford,eng Premier League,2022-06-30,35000000,2022-06-14,16,17.37085865,1,0,0
318077_21/22_Fiorentina_it_Serie_A_1826,318077,21/22,Fiorentina,it Serie A,2022-06-30,20000000,2022-06-06,24,16.81124288,1,0,0
631222_21/22_Granada_es_La_Liga_1827,631222,21/22,Granada,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
398184_21/22_Barcelona_es_La_Liga_1828,398184,21/22,Barcelona,es La Liga,2022-06-30,45000000,2022-06-02,28,17.62217307,1,0,0
398184_21/22_Manchester_City_eng_Premier_League_1829,398184,21/22,Manchester City,eng Premier League,2022-06-30,45000000,2022-06-02,28,17.62217307,1,0,0
214775_21/22_Sevilla_es_La_Liga_1830,214775,21/22,Sevilla,es La Liga,2022-06-30,8000000,2022-06-02,28,15.89495222,1,0,0
63056_21/22_Osasuna_es_La_Liga_1831,63056,21/22,Osasuna,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
213670_21/22_Osasuna_es_La_Liga_1832,213670,21/22,Osasuna,es La Liga,2022-06-30,5000000,2022-06-02,28,15.42494867,1,0,0
227110_21/22_Hertha_BSC_de_Bundesliga_1833,227110,21/22,Hertha BSC,de Bundesliga,2022-06-30,5000000,2022-04-11,80,15.42494867,0,0,0
181382_21/22_Genoa_it_Serie_A_1834,181382,21/22,Genoa,it Serie A,2022-06-30,2500000,2022-05-31,30,14.73180169,1,0,0
216181_21/22_Eintracht_Frankfurt_de_Bundesliga_1835,216181,21/22,Eintracht Frankfurt,de Bundesliga,2022-06-30,3500000,2022-06-08,22,15.06827381,1,0,0
353948_21/22_Hertha_BSC_de_Bundesliga_1836,353948,21/22,Hertha BSC,de Bundesliga,2022-06-30,9000000,2022-06-08,22,16.01273525,1,0,0
68718_21/22_Troyes_fr_Ligue_1_1837,68718,21/22,Troyes,fr Ligue 1,2022-06-30,600000,2022-05-29,32,13.3046866,1,0,0
61842_21/22_Everton_eng_Premier_League_1838,61842,21/22,Everton,eng Premier League,2022-06-30,5000000,2022-06-14,16,15.42494867,1,0,0
131996_21/22_Aston_Villa_eng_Premier_League_1839,131996,21/22,Aston Villa,eng Premier League,2022-06-30,16000000,2022-06-14,16,16.58809934,1,0,0
649020_21/22_Metz_fr_Ligue_1_1840,649020,21/22,Metz,fr Ligue 1,2022-06-30,1800000,2022-05-29,32,14.40329778,1,0,0
394906_21/22_Nantes_fr_Ligue_1_1841,394906,21/22,Nantes,fr Ligue 1,2022-06-30,1500000,2022-05-29,32,14.22097633,1,0,0
297070_21/22_Rennes_fr_Ligue_1_1842,297070,21/22,Rennes,fr Ligue 1,2022-06-30,10000000,2022-05-29,32,16.11809575,1,0,0
57216_21/22_Angers_fr_Ligue_1_1843,57216,21/22,Angers,fr Ligue 1,2022-06-30,600000,2022-05-29,32,13.3046866,1,0,0
177690_21/22_Saint-Étienne_fr_Ligue_1_1844,177690,21/22,Saint-Étienne,fr Ligue 1,2022-06-30,1800000,2022-05-29,32,14.40329778,1,0,0
30321_21/22_Rayo_Vallecano_es_La_Liga_1845,30321,21/22,Rayo Vallecano,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
188854_21/22_Villarreal_es_La_Liga_1846,188854,21/22,Villarreal,es La Liga,2022-06-30,14000000,2022-06-02,28,16.45456796,1,0,0
75921_21/22_Union_Berlin_de_Bundesliga_1847,75921,21/22,Union Berlin,de Bundesliga,2022-06-30,900000,2022-06-08,22,13.71015115,1,0,0
412669_21/22_Wolves_eng_Premier_League_1848,412669,21/22,Wolves,eng Premier League,2022-06-30,20000000,2022-06-14,16,16.81124288,1,0,0
95810_21/22_Newcastle_United_eng_Premier_League_1849,95810,21/22,Newcastle United,eng Premier League,2022-06-30,15000000,2022-06-14,16,16.52356083,1,0,0
95810_21/22_Atlético_Madrid_es_La_Liga_1850,95810,21/22,Atlético Madrid,es La Liga,2022-06-30,15000000,2022-06-14,16,16.52356083,1,0,0
192875_21/22_Watford_eng_Premier_League_1851,192875,21/22,Watford,eng Premier League,2022-06-30,4000000,2022-06-14,16,15.20180517,1,0,0
144028_21/22_Brighton_eng_Premier_League_1852,144028,21/22,Brighton,eng Premier League,2022-06-30,20000000,2022-06-14,16,16.81124288,1,0,0
654539_21/22_Rennes_fr_Ligue_1_1853,654539,21/22,Rennes,fr Ligue 1,2022-06-30,12000000,2022-05-29,32,16.30041729,1,0,0
342046_21/22_Aston_Villa_eng_Premier_League_1854,342046,21/22,Aston Villa,eng Premier League,2022-06-30,7000000,2022-06-06,24,15.76142085,1,0,0
342046_21/22_Napoli_it_Serie_A_1855,342046,21/22,Napoli,it Serie A,2022-06-30,7000000,2022-06-06,24,15.76142085,1,0,0
236471_21/22_Watford_eng_Premier_League_1856,236471,21/22,Watford,eng Premier League,2022-06-30,3800000,2022-05-31,30,15.15051189,1,0,0
634431_21/22_Real_Sociedad_es_La_Liga_1857,634431,21/22,Real Sociedad,es La Liga,2022-06-30,3000000,2022-06-28,2,14.91412318,1,0,0
451677_21/22_Norwich_City_eng_Premier_League_1858,451677,21/22,Norwich City,eng Premier League,2022-06-30,8000000,2022-06-14,16,15.89495222,1,0,0
556385_21/22_Udinese_it_Serie_A_1859,556385,21/22,Udinese,it Serie A,2022-06-30,17000000,2022-06-06,24,16.64872396,1,0,0
344886_21/22_Metz_fr_Ligue_1_1860,344886,21/22,Metz,fr Ligue 1,2022-06-30,2500000,2022-05-29,32,14.73180169,1,0,0
339943_21/22_Troyes_fr_Ligue_1_1861,339943,21/22,Troyes,fr Ligue 1,2022-06-30,5000000,2022-05-29,32,15.42494867,1,0,0
711999_21/22_Rennes_fr_Ligue_1_1862,711999,21/22,Rennes,fr Ligue 1,2022-06-30,3000000,2022-05-29,32,14.91412318,1,0,0
126540_21/22_Barcelona_es_La_Liga_1863,126540,21/22,Barcelona,es La Liga,2022-06-30,2000000,2022-06-02,28,14.50865824,1,0,0
341647_21/22_Marseille_fr_Ligue_1_1864,341647,21/22,Marseille,fr Ligue 1,2022-06-30,22000000,2022-05-29,32,16.90655306,1,0,0
344695_21/22_Bayern_Munich_de_Bundesliga_1865,344695,21/22,Bayern Munich,de Bundesliga,2022-06-30,40000000,2022-06-08,22,17.50439004,1,0,0
699442_21/22_Bologna_it_Serie_A_1866,699442,21/22,Bologna,it Serie A,2022-06-30,250000,2022-09-26,88,12.4292202,0,0,0
131827_21/22_Brest_fr_Ligue_1_1867,131827,21/22,Brest,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
112935_21/22_Köln_de_Bundesliga_1868,112935,21/22,Köln,de Bundesliga,2022-06-30,3000000,2022-06-08,22,14.91412318,1,0,0
315289_21/22_Granada_es_La_Liga_1869,315289,21/22,Granada,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
517753_21/22_Rayo_Vallecano_es_La_Liga_1870,517753,21/22,Rayo Vallecano,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
